source,target,relation_type,doc_id
bovine herpesvirus 1,keratoconjunctivitis,causes,96
bovine herpesvirus 1,nested polymerase chain reaction,detected by,96
bovine herpesvirus 1,PCR,detected by,96
bovine herpesvirus 1,single-strand conformation polymorphism analysis,detected by,96
bovine herpesvirus 1,avidin biotin enzyme-linked immunosorbent assay,detected by,96
Moraxella bovis,conjunctival swabs,found in,96
Neisseria spp.,conjunctival swabs,found in,96
bovine herpesvirus 1,conjunctival swabs,found in,96
35 yaks,bovine herpesvirus 1,infected with,96
21 yaks,bovine herpesvirus 1,infected with,96
2 yaks,Moraxella bovis,infected with,96
2 yaks,Neisseria spp.,infected with,96
37 yaks,bovine herpesvirus 1,infected with,96
22 healthy yaks,bovine herpesvirus 1,not infected with,96
9.09%,Moraxella bovis,proportion of individuals infected with,96
9.09%,Neisseria spp.,proportion of individuals infected with,96
Beak and feather disease viruses,Poicepahlus robustus,infects,97
Poicepahlus robustus,Beak and feather disease viruses,hosts,97
Cape parrots,Poicepahlus robustus,common name of,97
Poicepahlus robustus,Cape parrots,latin name of,97
Beak and feather disease viruses,Psittacine beak and feather disease,causes,97
Poicepahlus robustus,Psittacine beak and feather disease,suffered from,97
Beak and feather disease viruses,Cape parrots,detected in,97
Blood samples,Poicepahlus robustus,collected from,97
Full-length genomes,Blood samples,isolated from,97
Sequences,those described in the literature,similar to,97
Sequences,BFDV sequence motifs,had characteristic,97
Sequences,those described in the literature,similar in length to,97
BFDV coat protein,NLS,has property,97
BFDV coat protein,CP,has property,97
BFDV coat protein,Nucleus,shuttles into,97
Sequences from wild population,Sequences from wild population,shared high degree of similarity,97
Sequences from wild population,year or location,irrespective of,97
Sequences from wild population,disease outbreak occurred close to the time when the samples were collected,suggest that,97
Captive Cape parrot sequences,those isolated from captive-bred budgerigars,cluster with,97
Captive Cape parrots,captive-bred Cape parrots from a breeding facility,exposed to,97
Captive-bred Cape parrots,virus infection,suggested as possible source,97
Phylogenetic analysis,two separate infection events in different populations,indicated,97
Phylogenetic analysis,potential risk of introducing new strains of the virus into the wild population,highlighted,97
turkey meningoencephalitis virus,Meleagris gallopavo,infects,98
Meleagris gallopavo,turkey meningoencephalitis virus,hosts,98
turkey,Meleagris gallopavo,common name of,98
Meleagris gallopavo,turkey,latin name of,98
turkey meningoencephalitis virus,TME,causes,98
turkey meningoencephalitis virus,RT-PCR,detected by,98
turkey meningoencephalitis virus,virus isolation,detected by,98
turkey meningoencephalitis virus,embryonated eggs,found in,98
turkey meningoencephalitis virus,suckling mice,found in,98
RT-PCR,virus isolation,compared to,98
RT-PCR,TMEV RNA,used to amplify,98
TMEV RNA,Turkey brains,found in,98
TMEV RNA,RT-PCR,amplified by,98
virus isolation,turkey meningoencephalitis virus,used to detect,98
embryonated eggs,turkey meningoencephalitis virus,used to detect,98
suckling mice,turkey meningoencephalitis virus,used to detect,98
human cytomegalovirus,tumor cells,infects,99
tumor cells,human cytomegalovirus,hosts,99
human cytomegalovirus,oncomodulation,causes,99
oncomodulation,malignancy,increases,99
human cytomegalovirus,therapeutic target,proposed as,99
glioblastoma cells,human cytomegalovirus,infected by,99
glioblastoma cells,tumor stage,correlated with,99
human cytomegalovirus,oncomodulatory effects,exerts,99
molecular mechanisms,oncomodulation,contribute to,99
clinical findings,HCMV infection in tumors,suggest,99
HCMV,glioblastoma cells,detected in,99
